date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2003-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,19.5572
2003-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,14.0812
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,96.51,0.755
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,91.71,0.7175
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,276.01,2.1592
2003-09-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,74.64,0.5839
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,88.38,0.6914
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,84.13,0.6581
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,216.19,1.6912
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,73.5,0.575
2003-09-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,170.4,1.3331
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,67.97,0.5317
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,75.87,0.5936
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.87,0.5936
2003-09-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,125.42,0.9811
2003-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,19.2496
2003-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.8597
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,78.6,0.6052
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,207.09,1.5946
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,65.7,0.5059
2003-10-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,165.67,1.2756
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,76.06,0.5857
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,75.64,0.5824
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,193.35,1.4888
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.64,0.5824
2003-10-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,110.96,0.8543
2003-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,89.5,0.6637
2003-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,289.0,2.143
2003-11-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,75.17,0.5574
2003-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,18.5377
2003-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.5377
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,73.51,0.5451
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,301.04,2.2322
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,68.6,0.5087
2003-11-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,154.96,1.149
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,73.41,0.5444
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,73.92,0.5481
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,228.23,1.6923
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,73.92,0.5481
2003-11-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,110.38,0.8185
2003-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,2500.0,18.1818
2003-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.1818
2003-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,1800.0,13.0909
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,80.77,0.5874
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,86.54,0.6294
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,263.46,1.9161
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,73.08,0.5315
2003-12-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,153.55,1.1167
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,83.1,0.6043
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,85.03,0.6184
2003-12-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,386.48,2.8108
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,74.87,0.5445
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,341.64,2.4847
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,74.87,0.5445
2003-12-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,105.56,0.7677
2004-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2500.0,18.315
2004-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3000.0,22.2808
2004-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2800.0,20.7955
2004-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3600.0,26.8657
2004-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,2800.0,20.8955
2004-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2800.0,20.8955
2004-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,3800.0,29.2308
2004-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2900.0,22.3077
2004-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,4000.0,30.2362
2004-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,3100.0,23.433
2004-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,2800.0,21.1653
2004-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,5000.0,38.4615
2004-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,4000.0,30.7692
2004-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,3000.0,23.0769
2004-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,4500.0,34.0072
2004-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,50.0
2004-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,4800.0,36.9231
2004-09-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5300.0,40.7692
2004-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,46.1538
2004-10-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6000.0,46.1538
2004-11-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6100.0,46.9231
2004-12-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6500.0,50.0
2005-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7000.0,52.8881
2005-01-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6500.0,49.1104
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,151.53,1.1449
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,146.93,1.1101
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,319.56,2.4144
2005-01-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,138.69,1.0479
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,147.12,1.1116
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,330.58,2.4977
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,141.12,1.0663
2005-01-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,193.79,1.4642
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,188.75,1.4807
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,176.0,1.3807
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,354.5,2.781
2005-02-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,165.0,1.2944
2005-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,7100.0,55.6994
2005-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5500.0,43.1474
2005-02-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,5600.0,43.9319
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,155.56,1.2203
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,324.07,2.5424
2005-02-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,146.3,1.1477
2005-02-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,157.36,1.2345
2005-02-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,331.5,2.6006
2005-02-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,150.84,1.1834
2005-02-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,229.98,1.8042
2005-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,46.332
2005-03-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,4500.0,34.749
2005-03-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,168.5,1.3011
2005-03-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,168.65,1.3023
2005-03-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,359.08,2.7728
2005-03-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,160.23,1.2373
2005-03-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,217.34,1.6783
2005-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,174.81,1.3499
2005-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,357.04,2.757
2005-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,155.19,1.1983
2005-03-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,195.56,1.5101
2005-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,163.21,1.2603
2005-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,391.64,3.0243
2005-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,158.75,1.2259
2005-03-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,155.06,1.1974
2005-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,49.904
2005-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5500.0,42.2265
2005-04-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,4000.0,30.7102
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,209.8,1.6107
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,199.61,1.5325
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,428.81,3.2922
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,172.84,1.327
2005-04-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,199.65,1.5328
2005-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,185.19,1.4218
2005-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,178.7,1.372
2005-04-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,162.96,1.2512
2005-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,203.33,1.5366
2005-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,189.0,1.4282
2005-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,328.0,2.4787
2005-05-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,166.33,1.257
2005-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6500.0,49.1196
2005-05-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,5500.0,41.5628
2005-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,207.12,1.5652
2005-05-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,412.52,3.1174
2005-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,191.67,1.4484
2005-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,180.56,1.3644
2005-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,402.78,3.0437
2005-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,180.56,1.3644
2005-05-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,166.67,1.2595
2005-06-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,45.1128
2005-06-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,6000.0,45.1128
2005-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Maize,KG,actual,Wholesale,NGN,239.06,1.7975
2005-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Millet,KG,actual,Wholesale,NGN,230.74,1.7349
2005-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,430.78,3.239
2005-06-15,Katsina,Jibia,Jibia (CBM),13.08,7.24,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,222.44,1.6725
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,241.08,1.8126
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,247.31,1.8595
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,411.64,3.0951
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,226.26,1.7012
2005-06-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,232.7,1.7497
2005-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Maize,KG,actual,Wholesale,NGN,218.55,1.6432
2005-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,217.83,1.6379
2005-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,213.99,1.6089
2005-06-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,196.41,1.4768
2005-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,6000.0,45.4545
2005-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,7000.0,53.0303
2005-07-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Sorghum (white),100 KG,actual,Wholesale,NGN,6500.0,49.2424
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,246.16,1.8649
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,297.35,2.2526
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,391.99,2.9696
2005-07-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,255.79,1.9378
2005-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,256.73,1.9449
2005-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,464.23,3.5169
2005-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,256.73,1.9449
2005-07-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,234.04,1.773
2005-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Maize,KG,actual,Wholesale,NGN,251.5,1.863
2005-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Millet,KG,actual,Wholesale,NGN,253.25,1.8759
2005-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,421.0,3.1185
2005-08-15,Borno,Mobbar,Damassack (CBM),13.01,12.56,cereals and tubers,Sorghum,KG,actual,Wholesale,NGN,223.25,1.6537
2005-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Maize (white),100 KG,actual,Wholesale,NGN,5500.0,40.7407
2005-08-15,Kano,Dawakin Tofa,Dawanau,12.090120315551758,8.429120063781738,cereals and tubers,Millet,100 KG,actual,Wholesale,NGN,7100.0,52.5926
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Maize,KG,actual,Wholesale,NGN,276.65,2.0493
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Millet,KG,actual,Wholesale,NGN,290.06,2.1486
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,341.26,2.5278
2005-08-15,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,243.63,1.8047
2005-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Millet,KG,actual,Wholesale,NGN,218.42,1.6179
2005-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Rice (imported),KG,actual,Wholesale,NGN,462.13,3.4232
2005-08-15,Sokoto,Gada,Illela (CBM),13.645,5.278,cereals and tubers,Wheat,KG,actual,Wholesale,NGN,236.89,1.7547
